,Product_name,Price,Date,Time
48,TOMMY HILFIGER Men's Solid Regular fit T-Shirt,"1,349",2019-09-20,16:43:55
49,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,450",2019-09-20,16:43:55
50,TOMMY HILFIGER Men's Plain Regular fit T-Shirt,"2,529",2019-09-20,16:43:55
51,TOMMY HILFIGER Men's Solid Regular fit Polo,"2,474",2019-09-20,16:43:55
52,Tommy Hilfiger Men's Plain Regular Fit Polo,"1,499",2019-09-20,16:43:55
53,TOMMY HILFIGER Men's Regular fit T-Shirt,"2,170",2019-09-20,16:43:55
54,TOMMY HILFIGER Men's Plain Slim fit Polo,"2,849",2019-09-20,16:43:55
55,TOMMY HILFIGER Men's Printed Regular Fit T-Shirt,895,2019-09-20,16:43:55
56,Tommy Hilfiger Men's Printed Regular Fit T-Shirt,999,2019-09-20,16:43:55
57,Broyz Rajput Men Round Neck White T-Shirt,199,2019-09-20,16:43:55
58,Arrow Sports Men's Printed Regular Fit T-Shirt,539,2019-09-20,16:43:55
59,The Blazze 0017 Men's Round Neck Half Sleeve Cotton T-Shirt for Men,399,2019-09-20,16:43:55
